popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
12,0.914,0.754,218813,0.377,0.87,A,0.0973,-10.203,Major,0.0345,103.983,0.481,Anime
46,0.00118,0.628,182000,0.974,0,B,0.061,-2.63,Minor,0.0492,104.983,0.301,Alternative
20,0.00256,0.471,251586,0.946,0,A,0.0836,-4.879,Minor,0.125,199.908,0.7090000000000001,Anime
48,0.271,0.747,238010,0.492,1.11e-5,B,0.263,-8.399,Minor,0.11,124.87,0.1889999999999999,Hip-Hop
44,0.826,0.376,245503.5,0.207,2.68e-6,E,0.124,-11.719,Major,0.03,102.674,0.18,Jazz
75,0.713,0.606,244027,0.457,2.53e-5,F#,0.0747,-14.035,Minor,0.0497,92.033,0.813,Rock
56,0.0434,0.8,139279,0.672,0,B,0.141,-7.925,Minor,0.32,76.023,0.871,Hip-Hop
56,0.6729999999999999,0.245,337110,0.3279999999999999,0,F#,0.138,-11.553,Major,0.0377,86.926,0.102,Rock
76,0.113,0.628,172253,0.757,0,G,0.263,-3.5610000000000004,Major,0.0281,96.016,0.727,Rock
48,0.0661,0.935,206912,0.8290000000000001,1.01e-6,A#,0.13,-6.162000000000001,Minor,0.0745,138.94,0.7190000000000001,Hip-Hop
53,0.0169,0.643,245503.5,0.833,0,C#,0.124,-5.928999999999999,Major,0.223,80.02199999999999,0.526,Hip-Hop
80,0.0146,0.936,255379,0.588,0,G,0.139,-6.948,Minor,0.136,124.987,0.238,Rap
63,0.2689999999999999,0.45,297320,0.356,0.515,A#,0.0944,-13.692,Minor,0.0337,179.937,0.0839,Rock
68,1.87e-5,0.409,166640,0.932,1.6e-6,B,0.31,-4.538,Minor,0.0339,131.761,0.591,Rock
10,0.8240000000000001,0.348,185933,0.3929999999999999,0.923,C,0.11,-9.24,Major,0.0298,142.879,0.225,Anime
33,0.0566,0.608,199000,0.7859999999999999,3.94e-5,C,0.226,-9.206,Major,0.0534,158.123,0.8109999999999999,Blues
73,0.217,0.895,286117,0.8390000000000001,3e-6,C,0.239,-4.512,Major,0.2269999999999999,149.951,0.7559999999999999,Rap
5,0.981,0.093,274000,0.0327,0.946,E,0.3339999999999999,-30.252,Major,0.0384,86.57700000000001,0.11,Classical
42,0.00971,0.617,245503.5,0.579,5.34e-6,C,0.153,-6.648,Major,0.0288,95.962,0.359,Alternative
56,0.0236,0.705,273810,0.584,0,C,0.176,-6.397,Major,0.396,71.666,0.35,Rap
49,0.418,0.512,188293,0.379,1.09e-5,B,0.0967,-12.251,Minor,0.0299,144.687,0.522,Country
21,0.0383,0.51,265693,0.982,2.97e-4,C,0.3289999999999999,-3.076,Major,0.0858,157.037,0.696,Anime
46,0.017,0.625,245503.5,0.677,3.19e-5,F#,0.591,-5.722,Minor,0.0708,89.971,0.748,Alternative
43,0.926,0.517,140493,0.131,0.0984,A#,0.151,-18.439,Major,0.0344,87.855,0.419,Country
53,0.324,0.583,219333,0.6859999999999999,0,D,0.132,-6.932,Major,0.392,144.607,0.743,Hip-Hop
35,0.291,0.523,207067,0.897,0,E,0.288,-3.487,Major,0.0423,154.263,0.634,Country
75,0.0942,0.916,151539,0.7559999999999999,0,C,0.23,-7.653,Major,0.188,115.69,0.7559999999999999,Hip-Hop
25,0.863,0.141,59569,0.379,0.0528,E,0.106,-21.39,Minor,0.0527,140.563,0.047,Anime
57,0.3779999999999999,0.445,195760,0.68,2.089999999999e-4,G#,0.102,-11.338,Major,0.0528,163.664,0.75,Rock
41,0.491,0.643,271867,0.26,0.00749,G,0.0865,-12.465,Major,0.0274,78.295,0.268,Blues
72,0.044,0.807,254493,0.419,4.99e-6,A,0.0952,-8.189,Major,0.0426,103.967,0.613,Rock
16,0.0349,0.594,231293,0.945,0,F#,0.307,-3.631,Major,0.109,89.959,0.5710000000000001,Anime
48,0.0238,0.762,311147,0.836,0,A,0.0878,-5.468999999999999,Major,0.406,146.011,0.502,Hip-Hop
52,0.0143,0.7509999999999999,158680,0.69,0,F,0.134,-7.387,Minor,0.0302,120.005,0.409,Hip-Hop
42,0.552,0.3829999999999999,392800,0.526,0.875,G#,0.0975,-11.447,Major,0.0603,202.664,0.3329999999999999,Jazz
49,0.405,0.8190000000000001,270093,0.61,0.8190000000000001,D,0.0965,-13.056,Major,0.2319999999999999,82.281,0.715,Electronic
37,0.715,0.416,198457,0.604,0.8009999999999999,C,0.083,-9.593,Minor,0.213,204.929,0.711,Jazz
34,0.474,0.622,241280,0.309,0.0528,A#,0.107,-12.643,Minor,0.0277,89.92399999999999,0.409,Electronic
33,0.0988,0.496,196827,0.441,0.154,F,0.107,-11.122,Minor,0.039,84.096,0.386,Jazz
59,0.369,0.451,245503.5,0.81,0,G,0.123,-6.456,Major,0.473,82.91799999999999,0.451,Alternative
55,8.869999999999e-4,0.624,198542,0.916,0,G,0.0934,-4.931,Minor,0.0486,109.968,0.632,Alternative
42,1.28e-4,0.442,290547,0.7929999999999999,3.05e-4,G,0.2269999999999999,-5.465,Minor,0.0289999999999999,149.958,0.313,Alternative
58,0.318,0.81,204044,0.6729999999999999,0,C,0.313,-7.142,Major,0.297,123.964,0.4479999999999999,Hip-Hop
61,0.016,0.626,198267,0.936,4.41e-6,B,0.337,-3.86,Minor,0.036,101.01,0.6559999999999999,Country
63,0.288,0.782,368784,0.622,0.53,D,0.58,-5.832000000000001,Major,0.0411,106.022,0.921,Alternative
62,0.264,0.863,235813,0.657,0.00619,G,0.0713,-7.295,Major,0.105,115.958,0.8290000000000001,Rock
47,0.396,0.632,200644,0.6609999999999999,0,A,0.254,-4.8180000000000005,Major,0.0252,139.954,0.642,Country
49,0.0123,0.772,120667,0.888,0,D,0.12,-6.273,Major,0.118,124.646,0.706,Alternative
33,0.0457,0.634,188141,0.713,0.0868,C#,0.171,-6.234,Major,0.0294,137.38,0.889,Blues
56,0.0337,0.623,194430,0.6809999999999999,1.11e-4,G,0.0812,-6.0120000000000005,Major,0.103,100.171,0.499,Rock
48,0.119,0.62,190147,0.8490000000000001,0,C,0.0606,-6.836,Major,0.0833,185.939,0.965,Rock
23,5.920000000000001e-5,0.387,311373,0.965,0.495,D,0.14,-3.059,Major,0.0744,114.66,0.2789999999999999,Blues
42,0.474,0.638,245503.5,0.556,0,E,0.2739999999999999,-6.745,Major,0.0895,115.272,0.883,Country
41,0.198,0.6890000000000001,480686,0.569,0.00725,D,0.108,-10.285,Major,0.0421,119.996,0.283,Electronic
47,0.975,0.174,301800,0.0259,0.213,A,0.0863,-28.409,Major,0.0494,89.22,0.035,Classical
53,0.0116,0.515,192907,0.54,0,F,0.156,-7.855,Minor,0.0336,92.871,0.121,Alternative
52,0.407,0.408,304547,0.532,2.77e-4,G#,0.142,-10.427,Major,0.5489999999999999,83.8,0.556,Hip-Hop
21,0.106,0.527,134787,0.262,0.1669999999999999,F,0.146,-17.812,Major,0.0394,125.023,0.0394,Anime
26,0.467,0.501,225893,0.482,0.00166,C,0.128,-12.774,Major,0.0496,171.808,0.727,Blues
27,0.98,0.377,294293,0.113,0.135,G,0.122,-16.209,Major,0.0395,66.003,0.192,Jazz
43,0.109,0.5429999999999999,284120,0.77,2.05e-4,C#,0.106,-6.26,Major,0.0662,163.942,0.4479999999999999,Alternative
53,0.0612,0.391,285073,0.753,0,A#,0.6629999999999999,-6.465,Major,0.0533,121.042,0.083,Electronic
62,0.138,0.705,250493,0.7020000000000001,0,C,0.364,-4.783,Minor,0.108,140.059,0.7709999999999999,Hip-Hop
15,0.986,0.547,153195,0.0755,0.784,G,0.0827,-24.96,Major,0.0934,105.674,0.7559999999999999,Anime
36,0.0325,0.451,284133,0.5529999999999999,0.7020000000000001,F,0.2289999999999999,-11.363,Minor,0.0312,179.991,0.3289999999999999,Blues
40,0.82,0.604,183312,0.0518,9.22e-5,F#,0.119,-14.453,Major,0.0506,133.217,0.3989999999999999,Blues
61,0.2269999999999999,0.669,206120,0.385,0,C,0.7,-8.901,Major,0.3779999999999999,162.039,0.391,Hip-Hop
35,8.18e-5,0.446,441587,0.895,2.25e-4,G,0.357,-7.009,Minor,0.0639,129.98,0.215,Classical
35,0.879,0.6,180875,0.412,0.851,F#,0.133,-9.18,Minor,0.0455,170.111,0.544,Jazz
60,5.67e-4,0.59,181987,0.792,0,G,0.0448,-5.013,Major,0.0603,153.023,0.6629999999999999,Rock
32,0.00123,0.429,408533,0.779,0.2269999999999999,C,0.242,-8.107999999999999,Major,0.0607,173.23,0.847,Blues
38,0.00124,0.772,241641,0.903,0.173,A,0.2,-5.839,Minor,0.0714,127.97,0.895,Electronic
37,0.7909999999999999,0.767,223573,0.517,1.86e-4,E,0.078,-9.908,Major,0.195,144.322,0.846,Blues
30,0.843,0.5479999999999999,190961,0.352,0.691,C,0.578,-18.607,Major,0.037,117.632,0.342,Classical
35,0.0761,0.562,252107,0.7440000000000001,0,G,0.0867,-6.457000000000001,Major,0.0365,161.995,0.738,Country
40,0.0968,0.602,219200,0.569,0,G,0.104,-8.987,Major,0.023,95.022,0.196,Country
16,0.989,0.0756,301573,0.178,0.907,A#,0.11,-17.916,Major,0.0366,77.468,0.0386,Classical
33,0.619,0.159,340013,0.104,3.1e-5,A#,0.2789999999999999,-18.748,Minor,0.0387,69.024,0.0784,Classical
59,0.4529999999999999,0.905,206500,0.562,2.85e-4,G#,0.13,-7.883999999999999,Major,0.0662,139.997,0.507,Rap
52,8.47e-4,0.8190000000000001,189231,0.611,0,C#,0.12,-9.019,Major,0.2189999999999999,105.063,0.391,Rap
39,0.0119,0.241,270213,0.477,5.379999999999999e-5,G,0.121,-5.803999999999999,Major,0.0346,195.667,0.214,Alternative
53,0.0653,0.416,205187,0.825,0,G,0.342,-4.709,Major,0.0403,135.912,0.397,Country
9,0.954,0.379,556333,0.152,0.711,C,0.7170000000000001,-25.128,Major,0.0463,140.166,0.257,Classical
35,0.525,0.563,245503.5,0.449,0.331,G#,0.1009999999999999,-10.536,Major,0.0289,104.221,0.2,Jazz
53,0.225,0.652,189473,0.7609999999999999,3.15e-4,D#,0.455,-6.516,Minor,0.301,80.058,0.421,Rap
52,0.244,0.701,124865,0.555,1.52e-6,G#,0.108,-8.142000000000001,Major,0.518,200.115,0.34,Hip-Hop
65,0.0668,0.964,260240,0.605,7.78e-6,A,0.214,-6.223,Major,0.179,129.994,0.6459999999999999,Rap
33,0.00187,0.551,225882,0.94,0.691,D,0.301,-3.972,Major,0.214,169.997,0.0642,Electronic
42,0.644,0.5329999999999999,226373,0.527,0.225,C#,0.405,-15.114,Minor,0.145,159.377,0.6890000000000001,Blues
36,0.0997,0.616,312253,0.367,0.177,D,0.246,-11.135,Major,0.0323,116.526,0.366,Blues
19,0.973,0.24,131613,0.22,0.873,F,0.0836,-11.144,Major,0.0318,99.902,0.2239999999999999,Anime
53,2.59e-4,0.43,197173,0.895,1.18e-4,C,0.196,-2.69,Major,0.0865,169.938,0.591,Rock
14,0.172,0.451,227200,0.866,0,G,0.0943,-1.663,Minor,0.0813,75.10600000000001,0.289,Anime
56,0.152,0.606,219013,0.633,7.65e-4,A,0.196,-7.19,Major,0.032,142.016,0.535,Country
63,4.81e-5,0.547,245503.5,0.944,0.0451,E,0.195,-3.304,Minor,0.0507,93.966,0.364,Rock
57,0.409,0.373,522200,0.477,4.25e-4,C,0.0811,-8.052,Major,0.0271,143.869,0.095,Rock
58,0.0090599999999999,0.508,225000,0.991,1.28e-5,C#,0.316,-1.768,Minor,0.123,95.524,0.295,Anime
28,0.996,0.465,42973,0.0311,0.96,E,0.0944,-38.102,Minor,0.0766,134.009,0.253,Classical
48,0.903,0.102,245503.5,0.0406,0.508,D,0.0998,-23.355,Minor,0.046,86.82,0.0714,Classical
58,0.0983,0.784,217213,0.8109999999999999,0,B,0.186,-2.218,Minor,0.1369999999999999,104.97,0.804,Rap
37,0.983,0.346,245503.5,0.2689999999999999,0.00349,C,0.0852,-12.166,Major,0.0912,77.089,0.203,Classical
35,0.7959999999999999,0.557,245503.5,0.457,9.17e-4,C,0.703,-14.404000000000002,Minor,0.0362,151.71,0.7090000000000001,Jazz
25,0.192,0.684,248035,0.8590000000000001,1.17e-6,F#,0.341,-3.713,Minor,0.0518,119.978,0.622,Anime
64,0.108,0.527,160000,0.902,0,F,0.121,-4.423,Minor,0.4429999999999999,179.928,0.6579999999999999,Hip-Hop
48,0.541,0.449,188311,0.327,0,E,0.1159999999999999,-7.593,Minor,0.0323,114.295,0.0869,Alternative
48,0.00124,0.659,288973,0.846,0,G,0.0415,-7.579,Major,0.111,92.803,0.595,Alternative
36,0.023,0.564,262533,0.926,3.85e-5,G,0.294,-4.4510000000000005,Major,0.0617,116.076,0.5760000000000001,Country
49,0.0224,0.3979999999999999,245503.5,0.782,0.0684,G,0.0912,-7.944,Major,0.0322,144.965,0.8059999999999999,Blues
19,0.375,0.475,286853,0.755,0,C#,0.118,-4.704,Major,0.0448,177.863,0.385,Anime
38,0.2689999999999999,0.432,212587,0.938,6.97e-4,F,0.192,-3.716,Minor,0.139,138.52200000000002,0.637,Blues
57,0.0227,0.7909999999999999,198721,0.488,0,F,0.0943,-6.829,Major,0.0387,130.108,0.601,Rap
51,0.41,0.488,207720,0.555,0,E,0.494,-7.315,Major,0.0398,147.88,0.375,Alternative
29,0.55,0.584,215027,0.278,0.21,E,0.255,-18.566,Major,0.0312,81.712,0.75,Blues
33,0.205,0.497,374973,0.66,0.0663,F,0.102,-7.229,Major,0.0313,104.486,0.65,Blues
17,0.994,0.519,245503.5,0.0367,0.895,G,0.109,-20.578000000000003,Minor,0.0871,112.94,0.24,Anime
35,0.186,0.573,279640,0.789,0.835,C,0.1889999999999999,-10.482,Major,0.0371,96.125,0.773,Blues
38,0.929,0.2319999999999999,222154,0.307,8.4e-6,D#,0.336,-7.236000000000001,Major,0.0338,114.355,0.0766,Classical
65,0.42,0.667,314173,0.6990000000000001,4.42e-4,G,0.201,-7.574,Major,0.026,118.567,0.655,Rock
38,0.355,0.583,164107,0.841,1.02e-5,D,0.157,-4.232,Major,0.21,116.896,0.866,Blues
38,0.139,0.71,211760,0.71,0,F,0.12,-4.843,Major,0.0293,98.01,0.682,Country
13,0.0254,0.503,246733,0.568,2.549999999999e-4,F,0.0698,-13.47,Major,0.0404,124.02,0.6990000000000001,Anime
75,0.259,0.715,283321,0.529,7.48e-6,B,0.128,-9.019,Minor,0.0507,148.037,0.467,Rap
74,0.763,0.7070000000000001,275227,0.7090000000000001,0,B,0.2739999999999999,-3.979,Minor,0.34,89.094,0.501,Hip-Hop
47,0.0275,0.8190000000000001,218121,0.727,0.0105,C#,0.0602,-6.114,Minor,0.087,95.027,0.534,Jazz
42,0.977,0.51,204480,0.127,0.848,C,0.0939,-18.425,Major,0.0308,86.79,0.191,Jazz
44,0.957,0.499,200040,0.0647,0,G#,0.086,-16.807000000000002,Major,0.0537,133.766,0.451,Jazz
54,0.206,0.501,247202,0.903,0,A#,0.155,-4.327,Minor,0.12,131.957,0.432,Hip-Hop
63,0.0984,0.611,245503.5,0.449,0,D,0.226,-8.937999999999999,Minor,0.294,166.179,0.2239999999999999,Rap
69,0.4,0.815,151667,0.856,8.340000000000001e-5,C#,0.244,-3.825,Minor,0.122,91.995,0.872,Hip-Hop
26,0.942,0.481,443925,0.366,0.848,G,0.102,-10.309,Major,0.0293,155.803,0.309,Anime
44,0.976,0.354,362973,0.0652,0.905,F,0.0969,-19.515,Major,0.0367,129.951,0.236,Classical
48,0.0111,0.574,202320,0.2739999999999999,0.7859999999999999,A,0.123,-13.553,Major,0.0286,125.652,0.111,Rock
54,0.971,0.353,423493,0.1119999999999999,0,F,0.0961,-16.495,Major,0.043,63.11600000000001,0.296,Jazz
69,0.3929999999999999,0.4629999999999999,100260,0.632,0,G,0.127,-9.577,Major,0.0525,163.71,0.0894,Hip-Hop
53,0.0379,0.857,175440,0.372,0.0238,G#,0.0878,-11.138,Major,0.0472,102.012,0.126,Alternative
43,0.0913,0.69,312040,0.868,0.271,A,0.133,-8.943999999999999,Minor,0.0389,119.49,0.657,Electronic
51,0.111,0.457,440840,0.5479999999999999,1.6e-4,F,0.103,-12.486,Minor,0.0551,88.8,0.76,Jazz
35,0.298,0.412,308880,0.435,7.21e-4,C#,0.0865,-7.242999999999999,Major,0.0294,153.625,0.188,Country
53,0.00483,0.878,165068,0.6890000000000001,0.165,F,0.7090000000000001,-6.077000000000001,Major,0.0366,127.927,0.347,Hip-Hop
45,0.0441,0.6559999999999999,355987,0.755,0.78,G,0.113,-7.952000000000001,Minor,0.07,93.419,0.927,Jazz
51,0.177,0.754,222693,0.8809999999999999,0,C#,0.366,-3.397,Major,0.324,91.927,0.488,Rap
59,0.0033,0.485,249013,0.945,0.00525,C,0.0997,-5.954,Major,0.0402,135.957,0.731,Rock
26,0.0773,0.652,271987,0.861,2.72e-4,C,0.161,-5.018,Major,0.027,99.994,0.76,Blues
28,0.995,0.439,312960,0.0072599999999999,0.902,C#,0.0888,-28.326,Major,0.0579,134.815,0.048,Classical
74,0.0521,0.466,264373,0.759,0,G#,0.0587,-4.978,Minor,0.1989999999999999,160.033,0.3279999999999999,Rock
45,0.0538,0.619,256787,0.672,0.0699,C,0.0518,-6.428999999999999,Minor,0.0385,94.998,0.805,Blues
50,0.941,0.148,197600,0.07,0.883,E,0.153,-19.721,Minor,0.046,75.46,0.0386,Jazz
64,0.121,0.7859999999999999,140000,0.66,0,E,0.129,-6.237,Minor,0.0732,143.912,0.51,Rap
57,0.725,0.726,150000,0.348,0.866,A#,0.0812,-13.878,Minor,0.0391,127.994,0.6559999999999999,Jazz
48,0.994,0.405,184200,0.00358,0.84,C#,0.0969,-32.711,Major,0.0508,71.337,0.251,Classical
48,0.0103,0.294,566133,0.456,0.00727,G,0.16,-12.399,Major,0.0314,76.889,0.431,Jazz
61,0.316,0.395,308006,0.33,1.89e-5,E,0.268,-10.924,Minor,0.0408,98.813,0.102,Alternative
21,0.00727,0.405,233796,0.923,0,C,0.332,-4.113,Major,0.0536,177.8,0.601,Anime
67,0.0207,0.603,357653,0.713,1.79e-4,C#,0.431,-3.625,Minor,0.0317,91.953,0.12,Rap
59,0.00917,0.8690000000000001,245503.5,0.8690000000000001,4.98e-6,B,0.1689999999999999,-3.079,Minor,0.208,130.005,0.6609999999999999,Electronic
28,0.976,0.412,561120,0.1009999999999999,0.096,A,0.0521,-19.788,Major,0.0478,132.887,0.271,Classical
60,0.00122,0.3379999999999999,255373,0.8590000000000001,0.211,E,0.0936,-4.938,Minor,0.0824,92.966,0.504,Rap
29,4.17e-4,0.418,353480,0.947,0.733,A,0.272,-5.353,Minor,0.0877,120.043,0.114,Classical
51,0.0028699999999999,0.6759999999999999,286933,0.687,4.46e-4,C,0.2739999999999999,-7.792000000000001,Major,0.0234,100.06,0.4029999999999999,Rock
52,0.0189,0.746,122723,0.569,9.48e-6,G,0.0966,-6.477,Minor,0.0665,136.07299999999998,0.581,Hip-Hop
61,0.00163,0.585,204813,0.731,0,B,0.0462,-5.186,Major,0.0376,133.981,0.804,Rock
58,0.76,0.5489999999999999,184333,0.529,0,D#,0.206,-12.291,Minor,0.108,82.755,0.4639999999999999,Jazz
63,0.0487,0.8740000000000001,206707,0.485,0,C,0.299,-3.026,Major,0.171,92.001,0.322,Hip-Hop
55,0.316,0.627,245503.5,0.959,0.00576,G,0.1119999999999999,-4.744,Major,0.0298,109.981,0.397,Alternative
57,0.155,0.835,258933,0.447,0.0087599999999999,F#,0.108,-14.901,Major,0.22,113.082,0.8390000000000001,Hip-Hop
36,0.698,0.452,283040,0.242,0.46,D,0.0942,-16.941,Major,0.0344,101.194,0.347,Jazz
18,0.00637,0.3939999999999999,236226,0.923,0,C,0.337,-4.096,Major,0.0543,177.85,0.6409999999999999,Anime
31,0.4589999999999999,0.677,204080,0.7340000000000001,0,D#,0.3279999999999999,-6,Major,0.0388,77.453,0.7440000000000001,Blues
60,0.0998,0.8320000000000001,333907,0.7490000000000001,3.74e-6,D,0.0837,-6.129,Major,0.37,94.899,0.65,Rap
60,0.177,0.682,297427,0.92,0.00158,A#,0.0443,-1.544,Major,0.278,82.228,0.835,Hip-Hop
60,0.0635,0.594,173516,0.823,0,A,0.095,-5.21,Major,0.332,97.101,0.6629999999999999,Rap
42,0.0166,0.371,242118,0.667,0,C,0.364,-5.327999999999999,Minor,0.0596,170.013,0.2339999999999999,Electronic
37,0.977,0.4529999999999999,190267,0.161,1.38e-4,G#,0.1,-9.429,Major,0.0318,70.594,0.159,Blues
57,0.0458,0.882,120059,0.737,0,F,0.183,-6.051,Minor,0.396,139.912,0.44,Hip-Hop
44,0.141,0.687,245503.5,0.775,0,D,0.357,-5.456,Major,0.0389,119.993,0.637,Country
57,0.278,0.442,161080,0.446,0,A,0.308,-11.354,Minor,0.7859999999999999,51.539,0.295,Alternative
23,1.409999999999e-4,0.294,365453,0.7609999999999999,0.0419,G#,0.0888,-5.829,Major,0.0469,180.09599999999998,0.155,Anime
56,0.00201,0.672,245503.5,0.768,0.905,C,0.136,-7.718,Major,0.0347,122.583,0.858,Hip-Hop
38,0.979,0.532,438907,0.494,0.674,G,0.123,-10.654000000000002,Major,0.0355,156.278,0.888,Blues
36,0.932,0.217,136240,0.104,0.909,G#,0.0846,-22.45,Major,0.0414,69.082,0.0287,Classical
63,0.29,0.435,237798,0.561,1.55e-6,G#,0.1969999999999999,-9.308,Major,0.143,80.209,0.231,Rap
30,0.3279999999999999,0.72,215380,0.916,0.0118,A#,0.0881,-3.412,Minor,0.0773,91.989,0.593,Blues
15,0.991,0.526,189120,0.0117,0.892,F,0.0922,-31.379,Major,0.06,91.322,0.143,Anime
44,2.95e-4,0.5660000000000001,184000,0.921,2.49e-6,D,0.254,-3.969,Major,0.0659,149.97299999999998,0.324,Electronic
34,0.4529999999999999,0.515,175280,0.457,0.00356,D,0.175,-9.978,Major,0.0281,85.34200000000001,0.254,Country
57,0.00221,0.372,230400,0.873,0.1369999999999999,G#,0.0638,-5.049,Major,0.0426,159.99,0.481,Rock
38,0.991,0.256,296827,0.0303,0.944,C#,0.176,-26.499,Major,0.0405,171.813,0.0372,Classical
79,0.22,0.805,242983,0.33,0,C#,0.105,-8.712,Minor,0.1,121.97,0.211,Rap
55,0.557,0.406,148373,0.226,0.0116,D,0.347,-11.188,Major,0.0293,80.48899999999999,0.247,Jazz
35,0.00875,0.58,342000,0.861,0.494,G#,0.3229999999999999,-4.343999999999999,Minor,0.0574,124.998,0.354,Electronic
25,0.129,0.619,213666,0.895,0.024,G#,0.0996,-6.369,Major,0.0405,127.344,0.7340000000000001,Anime
54,0.00336,0.68,207029,0.536,0.737,C#,0.0884,-6.077999999999999,Major,0.0384,105.917,0.959,Alternative
66,0.223,0.797,232413,0.633,0,F,0.109,-4.815,Major,0.238,156.015,0.5770000000000001,Rap
33,0.289,0.546,294933,0.437,3.12e-4,A#,0.119,-8.993,Major,0.0326,129.955,0.534,Blues
67,0.135,0.727,212827,0.939,4.35e-5,G#,0.151,-11.855,Major,0.0369,113.33,0.916,Rock
60,0.0666,0.644,167973,0.763,0,D,0.372,-6.487,Major,0.11,172.16099999999997,0.653,Country
37,0.0075299999999999,0.523,189080,0.823,0,G,0.256,-4.8180000000000005,Minor,0.0527,155.98,0.767,Country
65,0.245,0.795,121000,0.386,0,A#,0.0973,-10.638,Major,0.18,131.971,0.619,Rap
46,0.0122,0.736,315800,0.866,0.542,C#,0.0579,-6.729,Major,0.0535,120.016,0.5820000000000001,Electronic
66,6.96e-4,0.518,238173,0.797,0,F#,0.107,-5.153,Major,0.0309,132.915,0.293,Alternative
0,0.97,0.108,257093,0.0623,0.349,G,0.138,-22.886,Minor,0.0482,65.429,0.0546,Classical
62,0.0289,0.711,225573,0.746,0,C#,0.371,-4.224,Major,0.253,96.024,0.2789999999999999,Rap
34,0.00373,0.3,590507,0.902,0.862,A,0.109,-6.117000000000001,Major,0.0683,110.744,0.39,Classical
43,0.00504,0.44,411305,0.628,0.0942,D,0.119,-9.48,Major,0.038,119.148,0.1009999999999999,Jazz
63,7.53e-6,0.5589999999999999,213920,0.871,0.00524,F,0.096,-5.337999999999999,Minor,0.0392,104.976,0.573,Rock
28,0.418,0.513,305120,0.3989999999999999,0,B,0.111,-6.843,Major,0.0341,123.712,0.435,Blues
52,0.00755,0.65,249267,0.728,4.46e-4,D,0.353,-7.27,Major,0.0263,114.984,0.742,Rock
24,0.933,0.2769999999999999,229107,0.11,0.836,F,0.166,-30.234,Major,0.0547,123.212,0.172,Classical
54,0.499,0.2739999999999999,274440,0.387,3.45e-4,F,0.108,-10.206,Major,0.0304,96.018,0.15,Alternative
43,0.0173,0.8959999999999999,169109,0.8420000000000001,0,B,0.499,-4.182,Minor,0.267,140.04399999999998,0.643,Country
43,0.989,0.179,390198,0.0703,0.414,F#,0.171,-22.884,Major,0.0526,63.284,0.0367,Classical
21,0.00977,0.455,120987,0.947,0.8490000000000001,D,0.0868,-3.729,Minor,0.0483,130.158,0.24,Anime
41,0.0889,0.422,169867,0.5489999999999999,3.19e-5,F#,0.0778,-4.266,Major,0.027,74.925,0.2,Country
49,4.1e-5,0.358,303107,0.981,6.74e-4,D,0.184,-4.572,Major,0.1159999999999999,165.02700000000002,0.262,Alternative
63,0.0233,0.894,239227,0.598,1.23e-5,C#,0.0663,-7.59,Major,0.173,92.708,0.605,Hip-Hop
64,0.296,0.595,283347,0.667,0,F#,0.109,-6.442,Major,0.034,121.949,0.272,Rock
55,0.00279,0.4579999999999999,245503.5,0.8220000000000001,0,G#,0.15,-6.613,Minor,0.0431,104.103,0.6,Rock
54,0.0964,0.648,274160,0.556,8.089999999999e-4,A,0.124,-13.607,Minor,0.0408,128.237,0.94,Rock
12,0.99,0.235,171517,0.0818,0.905,C,0.11,-20.624,Major,0.0378,78.556,0.0985,Anime
0,0.96,0.261,741027,0.105,0.872,C,0.1689999999999999,-21.878,Minor,0.0364,142.786,0.151,Classical
56,0.317,0.743,164707,0.648,0,C,0.402,-5.1160000000000005,Major,0.296,85.93299999999999,0.688,Rap
54,0.0142,0.8290000000000001,245503.5,0.688,2.05e-6,G#,0.0461,-7.652,Major,0.0978,93.857,0.8690000000000001,Hip-Hop
39,0.00971,0.524,178787,0.977,1.33e-4,C#,0.2689999999999999,-3.192,Major,0.0727,82.51,0.594,Blues
29,0.6920000000000001,0.7,94867,0.205,0.961,E,0.128,-14.707,Major,0.0374,82.185,0.47,Electronic
42,0.0178,0.764,142846,0.643,0,C#,0.12,-7.614,Minor,0.161,130.014,0.321,Hip-Hop
34,0.363,0.335,257947,0.6579999999999999,0.263,E,0.0987,-8.005,Minor,0.0329,96.219,0.196,Jazz
70,0.0119,0.638,224293,0.722,0.00808,A,0.1889999999999999,-6.1770000000000005,Major,0.0332,103.017,0.469,Rock
53,0.0501,0.9,135747,0.432,1.23e-6,C,0.111,-8.249,Major,0.091,135.047,0.155,Hip-Hop
40,0.0144,0.541,210333,0.809,9.55e-6,C#,0.348,-4.522,Major,0.0257,92.013,0.3979999999999999,Alternative
28,0.317,0.6559999999999999,283467,0.659,0,G,0.1159999999999999,-3.925,Major,0.0304,122.013,0.7020000000000001,Anime
42,0.0105,0.441,249160,0.745,0,A,0.1989999999999999,-4.279,Major,0.0315,76.994,0.298,Alternative
33,0.992,0.0652,285680,0.0126,0.966,D,0.0894,-30.1,Minor,0.0378,69.67699999999999,0.0363,Classical
31,0.33,0.569,240920,0.696,0.7959999999999999,C#,0.1169999999999999,-6.715,Major,0.0349,90.016,0.409,Jazz
46,0.0925,0.317,327400,0.562,0,B,0.893,-8.719,Major,0.0343,76.915,0.218,Alternative
37,0.178,0.5579999999999999,296733,0.789,0.0129,C,0.794,-13.697,Major,0.2289999999999999,132.92600000000002,0.58,Jazz
